Season,Name,ISO
2015,Chris Bassitt,0.108143243
2015,Kevin Quackenbush,0.134463594
2015,Spencer Patton,0.2419
2015,John Cornely,0.5
2015,Nick Tropeano,0.25
2015,Drew Rucinski,0.1875
2015,Taylor Hill,0.21743913
2015,Cory Mazzoni,0.308034042
2015,Tony Cingrani,0.16970909
2015,Jack Leathersich,0.06820909
2015,Blake Treinen,0.096360655
2015,Mike Wright,0.166633333
2015,Nathan Karns,0.250033333
2015,Guido Knudson,0.678557142
2015,Roenis Elias,0
2015,Phil Klein,0.073153658
2015,Tyler Wilson,0.105134146
2015,Trevor Bauer,0.25
2015,Adrian Houser,-3.3334E-05
2015,Nick Martinez,0.0625
2015,Rafael Montero,0.222244444
2015,Jairo Diaz,0.111133333
2015,Sean Gilmartin,0.079348717
2015,Noe Ramirez,0.192307692
2015,Chris Reed,0.0221
2015,Carter Capps,0.077890654
2015,Matt Wisler,0
2015,Alex Meyer,0.575790909
2015,Elvis Araujo,0.074873643
2015,Shawn Armstrong,0.178542857
2015,Matt Barnes,0.206648905
2015,Andrew McKirahan,0.097755172
2015,Tony Zych,0.1167
2015,Alex Claudio,0.27028421
2015,Logan Verrett,0.160148351
2015,Ken Giles,0.065627881
2015,Abel De Los Santos,0.428585714
2015,Joe Ross,1.8181E-05
2015,Andrew Faulkner,0.189205405
2015,Andrew Chafin,0.0964
2015,Tsuyoshi Wada,0.4
2015,Frank Garces,0.216508633
2015,Carson Smith,0.069704761
2015,Daniel Coulombe,0.11115238
2015,James Pazos,0.009770588
2015,Cam Bedrosian,0.143093939
2015,Paco Rodriguez,0.059389473
2015,R.J. Alvarez,0.324994117
2015,Angel Nesbitt,0.129742168
2015,Drew VerHagen,0.046644444
2015,Mike Morin,0.147311764
2015,Samuel Tuivailala,0.192952631
2015,Chad Smith,0.111066666
2015,Carl Edwards Jr.,0.0625
2015,Nick Goody,0.136390909
2015,Kyle Barraclough,0.106410256
2015,Dominic Leone,0.195163492
2015,Roberto Osuna,0.161597609
2015,Ian Thomas,0.154158823
2015,Scott Oberg,0.206589908
2015,Ryan Dull,0.240677966
2015,Raudel Lazo,0.296509523
2015,Kevin Gausman,0.200782608
2015,Miguel Almonte,0.363657575
2015,Dario Alvarez,0.420833333
2015,Frankie Montas,0.0357
2015,Kyuji Fujikawa,0.428585714
2015,Adam Conley,0.199966666
2015,Jose Valdez,0.257157142
2015,Chi Chi Gonzalez,0.224889473
2015,Keone Kela,0.094792857
2015,Jonathan Aro,0.280336363
2015,Tyler Olson,0.262853846
2015,Buck Farmer,0.238082539
2015,Michael Lorenzen,0.20685862
2015,Zack Godley,0.076892307
2015,Nick Rumbelow,0.158698412
2015,Corey Knebel,0.210505263
2015,Kyle Crockett,0.101775
2015,Trevor Gott,0.079606741
2015,Silvino Bracho,0.2
2015,Matt Marksberry,0.173930337
2015,Matt Boyd,0.333366666
2015,Dalier Hinojosa,0.055522222
2015,Miguel Castro,0.275680281
2015,Odrisamer Despaigne,0.2732
2015,Carlos Rodon,0.1186
2015,Brandon Finnegan,0.135692307
2015,Jacob Lindgren,0.425
2015,Raisel Iglesias,0.125
2015,Brian Ellington,0.117918181
2016,Neftali Feliz,0.205226424
2016,Xavier Cedeno,0.08850191
2016,Zach Phillips,0.222218518
2016,Bartolo Colon,0
2016,Fernando Rodney,0.100794514
2016,Jason Grilli,0.21308785
2016,Scott Carroll,0.125
2016,Ryan Vogelsong,0.228071929
2016,Jake Peavy,0.227281818
2016,Joe Nathan,0.1667
2016,Jerome Williams,0.254155555
2016,Tommy Hunter,0.0802625
2016,Andrew Romine,0
2016,R.A. Dickey,0
2016,Matt Bush,0.08825
2016,Adam Ottavino,0.091810204
2016,Curtis Partch,0
2016,Blake Wood,0.162849825
2016,Andrew Bailey,0.196563636
2016,Joaquin Benoit,0.111481818
2016,Oliver Perez,0.146956862
2016,Sean Doolittle,0.209066433
2016,Francisco Rodriguez,0.145842857
2016,Javier Lopez,0.1224
2016,Chris Capuano,0.288844444
2016,Chin-hui Tsao,-3.3334E-05
2016,Matt Belisle,0.093627272
2016,Edwin Jackson,0.195095121
2016,Ryan Madson,0.129673469
2016,Sean Burnett,0.238090476
2016,Matt Thornton,0.157128571
2016,Cory Luebke,0.275125641
2016,Ivan Nova,0.147871428
2016,Jorge de la Rosa,0.11536923
2016,Chien-Ming Wang,0.153695238
2016,Adam Loewen,0.162845454
2016,Chris Narveson,0.285728571
2016,Alfredo Simon,0.335656756
2016,Chad Qualls,0.202846099
2016,Blaine Boyer,0.115647328
2016,Joel Peralta,0.323630275
2016,Hector Rondon,0.158579144
2016,Cory Rasmus,0.117641176
2016,Darwin Barney,0.75
2016,Jhoulys Chacin,0.074096296
2016,Brian Matusz,0.384877777
2016,Brett Cecil,0.162286206
2016,Joba Chamberlain,0.152129411
2016,Ross Detwiler,0.283721276
2016,Santiago Casilla,0.168661032
2016,Luis Avilan,0.01977647
2016,Zach McAllister,0.143415228
2016,Jeff Locke,0.1813
2016,Josh Ravin,0.161306451
2016,Kenley Jansen,0.105036752
2016,Tony Watson,0.183761983
2016,Will Harris,0.073872881
2016,Chris Young,0.099544961
2016,Francisco Liriano,0.5
2016,Tyler Ladendorf,0
2016,T.J. McFarland,0.195773195
2016,Zach Britton,0.047510638
2016,Joe Smith,0.143934554
2016,Anibal Sanchez,0.2119
2016,Chris Hatcher,0.223083544
2016,Darren O'Day,0.205103418
2016,Cesar Ramos,0.339048148
2016,Miguel Montero,0
2016,Ubaldo Jimenez,0.3
2016,Jumbo Diaz,0.181526708
2016,Drew Butera,0.2
2016,Danny Duffy,0.121247058
2016,Clay Buchholz,0.101196296
2016,Carlos Frias,0.071385714
2016,Liam Hendriks,0.1330375
2016,Clayton Richard,0.08407647
2016,Tony Barnette,0.097422869
2016,Jim Johnson,0.095978512
2016,Logan Ondrusek,0.269184615
2016,Mat Latos,0.260895652
2016,Matt Buschmann,0.214242857
2016,Zach Duke,0.080817647
2016,Brett Oberholtzer,0.259494117
2016,Rubby de la Rosa,0.3
2016,Gavin Floyd,0.162571428
2016,Enrique Burgos,0.179866666
2016,Casey Fien,0.311936708
2016,Matt Magill,0.238128571
2016,Enny Romero,0.156748837
2016,Yusmeiro Petit,0.19685
2016,Steve Johnson,0.161979365
2016,Brian Duensing,0.173076923
2016,Pedro Strop,0.110384337
2016,Junichi Tazawa,0.188791666
2016,James Russell,0.352804761
2016,Luke Gregerson,0.155538461
2016,Carlos Villanueva,0.260533333
2016,Derek Holland,-4.2858E-05
2016,David Hernandez,0.171196491
2016,Mark Melancon,0.068288235
2016,Matt Albers,0.256957425
2016,Justin Wilson,0.130441379
2016,Kyle Drabek,-4.2858E-05
2016,Craig Breslow,0.109617241
2016,Erik Kratz,4.5454E-05
2016,Jon Niese,0.255014285
2016,Jordan Zimmermann,0.1667
2016,Chris Smith,0.109688235
2016,Brandon McCarthy,0.4
2016,Pat Neshek,0.175005882
2016,Nate Jones,0.122023809
2016,Matt Cain,0.071917647
2016,Jonathan Broxton,0.141538766
2016,Joe Blanton,0.118259154
2016,Mike Montgomery,0.068382758
2016,Brandon Maurer,0.148215384
2016,Peter Moylan,0.110493413
2016,Joseph Colon,0.232527906
2016,Fernando Salas,0.189217647
2016,Fernando Abad,0.110480459
2016,Jake Diekman,0.1125
2016,Bo Schultz,0.20725
2016,Yohan Flande,0.2794
2016,Josh Fields,0.195155172
2016,Franklin Morales,0.214271428
2016,Scott Diamond,0.2
2016,Jeurys Familia,0.058223776
2016,Kelvin Marte,0.400033333
2016,Mike Pelfrey,0.125
2016,Wade LeBlanc,0.183467741
2016,Blake Parker,0.102941176
2016,Vin Mazzaro,0.272690909
2016,Jose Alvarez,0.107561344
2016,Brad Peacock,0.24
2016,Pedro Baez,0.163905243
2016,Jesse Chavez,0.184938697
2016,Arodys Vizcaino,0.092468831
2016,Dana Eveland,0.180516666
2016,Ruben Tejada,1.2
2016,Boone Logan,0.149283435
2016,Phil Coke,0.216186486
2016,Jo-Jo Reyes,0.222255555
2016,Arnold Leon,0.4
2016,Tyler Clippard,0.176182905
2016,Eric O'Flaherty,0.174703278
2016,Bruce Rondon,0.136660629
2016,Jorge Rondon,0.315773684
2016,Jhan Marinez,0.120369037
2016,Jason Motte,0.309036734
2016,Gonzalez Germen,0.191745454
2016,Jonathan Papelbon,0.147958394
2016,Randall Delgado,0.17548969
2016,Kelvin Herrera,0.121886466
2016,Eduardo Escobar,0
2016,Logan Kensing,0.05258421
2016,Albert Suarez,0.204394505
2016,Dustin Molleken,0.092366666
2016,Dellin Betances,0.098507462
2016,Tom Gorzelanny,0.230761538
2016,Trevor Cahill,0.113577292
2016,Scott Feldman,0.168707692
2016,David Phelps,0.097297297
2016,Al Alburquerque,0.3
2016,Trevor May,0.214328571
2016,Vance Worley,0.153987603
2016,Kevin Jepsen,0.263127918
2016,Steve Cishek,0.143096551
2016,Blaine Hardy,0.123737373
2016,Marc Rzepczynski,0.075077777
2016,Brad Brach,0.115187632
2016,Jim Henderson,0.215353284
2016,Craig Kimbrel,0.104934782
2016,Alex Colome,0.100520095
2016,J.B. Shuck,0.25
2016,Miguel Socolovich,0.139437931
2016,Tyler Sturdevant,0.098936363
2016,Andrew Miller,0.134793129
2016,Robbie Ross Jr.,0.069062135
2016,Sam Freeman,0.264963636
2016,Jeff Manship,0.182186746
2016,Chase Anderson,0.444477777
2016,Eddie Gamboa,0.086908695
2016,Joakim Soria,0.192164341
2016,Luke Hochevar,0.193058394
2016,Drew Storen,0.175244444
2016,Luis Garcia,0.1866
2016,Ryan Pressly,0.143340404
2016,Miguel Gonzalez,0
2016,Pat Venditte,0.26518372
2016,Dustin Antolin,0.4
2016,Daniel Hudson,0.14462314
2016,Chris Withrow,0.122282352
2016,Brad Ziegler,0.07693035
2016,Josh Collmenter,0.195783132
2016,Chris Gimenez,0.384607692
2016,Dan Otero,0.07665625
2016,Dillon Gee,0.142490099
2016,Javy Guerra,0.181790909
2016,Austin Adams,0.345712345
2016,Mark Lowe,0.289228571
2016,Wade Davis,0.031838216
2016,Phil Hughes,0
2016,Anthony Swarzak,0.315121739
2016,Ryan Webb,0.109552054
2016,Tommy Layne,0.095981366
2016,Evan Scribner,0.113522222
2016,Jake McGee,0.220405376
2016,Nick Vincent,0.189813973
2016,Fernando Rodriguez,0.121771328
2016,Jordan Lyles,0.12769281
2016,Tommy Milone,0.330085714
2016,Carlos Torres,0.1469
2016,Wilfredo Boscan,0.05
2016,Neil Ramirez,0.345823255
2016,Juan Nicasio,0.137992452
2016,Mike Fiers,0.055588888
2016,Shawn Kelley,0.210343601
2016,Richard Bleier,0.084053488
2016,Hunter Strickland,0.087009734
2016,Jerry Blevins,0.109010191
2016,Andrew Albers,0.21737826
2016,Ryan Flaherty,0.714257142
2016,Christian Friedrich,0
2016,Cory Gearrin,0.130311111
2016,Frank Herrmann,0.408306451
2016,Jason Gurka,0.199328571
2016,Paul Clemens,0.223745454
2016,Glen Perkins,0.2455
2016,Will Smith,0.126116438
2016,Dan Jennings,0.086363636
2016,Bryan Shaw,0.146885596
2016,Jaime Garcia,0.15
2016,Kevin Siegrist,0.181559633
2016,Brett Anderson,0.076938461
2016,David Robertson,0.131578602
2016,J.P. Howell,0.114759798
2016,Huston Street,0.231917391
2016,Ross Ohlendorf,0.219715261
2016,Tony Sipp,0.293071428
2016,JC Ramirez,0.154133333
2016,A.J. Ramos,0.052786266
2016,Steve Geltz,0.338957425
2016,Deolis Guerra,0.145944497
2016,Buddy Boshers,0.132786524
2016,Danny Farquhar,0.215154744
2016,Justin Miller,0.221204761
2016,Dustin McGowan,0.142175206
2016,Tanner Roark,0
2016,Andrew Cashner,0
2016,Oliver Drake,0.184284848
2016,Antonio Bastardo,0.191975
2016,Matt Reynolds,0.053333333
2016,Arquimedes Caminero,0.174982845
2016,Adam Warren,0.179607142
2016,Jeanmar Gomez,0.132818518
2016,J.J. Hoover,0.4048
2016,John Axford,0.115147619
2016,Alexi Amarista,0
2016,Kirby Yates,0.141526415
2016,Zach Putnam,0.084032673
2016,Brad Hand,0.119993498
2016,T.J. House,0.0385
2016,Nathan Eovaldi,0
2016,Sean O'Sullivan,0.2
2016,Tim Melville,0.63640909
2016,Casey Kelly,0.104671428
2016,Kyle Lobstein,0.1396
2016,Koji Uehara,0.2012
2016,Alex Wilson,0.141588888
2016,Rob Scahill,0.092164661
2016,Josh Phegley,0
2016,Buddy Baumann,0.028571428
2016,Patrick Corbin,0.097587804
2016,Jared Hughes,0.172364285
2016,Brandon Morrow,0.14318387
2016,Josh Tomlin,3.3333E-05
2016,Ryan Buchter,0.128835849
2016,Dan Straily,0.107185714
2016,George Kontos,0.090791666
2016,Jeremy Jeffress,0.082233333
2016,Bud Norris,0.138336842
2016,Michael Blazek,0.222846107
2016,Vidal Nuno,0.189785844
2016,Louis Coleman,0.172066666
2016,David Hale,0.3
2016,Joe Kelly,0.093775
2016,Blake Smith,0.2
2016,Ryan Goins,0
2016,Sergio Romo,0.190872727
2016,Chaz Roe,0.172031775
2016,Michael Kirkman,0.285714285
2016,Travis Wood,0.186755752
2016,Mike Broadway,0.291666666
2016,Chris Rusin,0.1289
2016,A.J. Morris,0.24288421
2016,Bobby Parnell,0.136345454
2016,Brandon Kintzler,0.121496261
2016,Mike Dunn,0.141705031
2016,Tom Wilhelmsen,0.258440106
2016,Christian Bethancourt,-3.3334E-05
2016,Patrick Schuster,0.2679
2016,Keyvius Sampson,0.266490163
2016,Ashur Tolliver,0.157852631
2016,Ian Krol,0.108184422
2016,Caleb Cotham,0.161047474
2016,Brad Boxberger,0.100526086
2016,Ryan Weber,0.169476271
2016,Jose Ramirez,0.149506779
2016,Jacob Turner,0.240431884
2016,Aroldis Chapman,0.069700985
2016,Bryan Morris,0.206344444
2016,Ariel Pena,0.999955555
2016,Rafael Martin,0
2016,Alexi Ogando,0.135062393
2016,Justin Marks,0.121233333
2016,Tanner Scheppers,0.125
2016,Josh Smoker,0.199966666
2016,Ryan Tepera,0.071669863
2016,Chris Heston,0.245063636
2016,Erasmo Ramirez,0.19185
2016,Michael Tonkin,0.211710489
2016,Edwin Escobar,0.215407692
2016,Juan Minaya,0.1
2016,Aaron Loup,0.2273
2016,Robbie Erlin,0.083366666
2016,Brooks Pounders,0.358203703
2016,Mychal Givens,0.121852238
2016,Shawn Tolleson,0.19326242
2016,Hunter Cervenka,0.132926315
2016,Drew Hayes,0.285757142
2016,Dean Kiekhefer,0.139390909
2016,Jake Petricka,0.175233333
2016,Daniel Webb,0
2016,Addison Reed,0.087506293
2016,Scott Alexander,0.109352631
2016,Donn Roach,0.261666666
2016,Madison Younginer,0.125
2016,Adam Liberatore,0.112432258
2016,Tyler Thornburg,0.132617021
2016,Ryan LaMarre,0.2
2016,Drew Hutchison,0.29965
2016,Trevor Rosenthal,0.093246341
2016,Shane Greene,0.106968539
2016,Tyler Cravy,0.041092207
2016,Josh Edgin,0.094951351
2016,Michael Mariot,0.222244444
2016,Chasen Shreve,0.2738
2016,Jared Hoying,0.75
2016,Perci Garner,0.051274358
2016,Christian Bergman,0.283773913
2016,Josh Smith,0.191586069
2016,Jake Buchanan,0.75
2016,Ryan O'Rourke,0.12183908
2016,Chase Whitley,0.1
2016,Ben Rowen,1.5789E-05
2016,Grant Dayton,0.138334042
2016,Kevin Chapman,0.131615789
2016,Bryan Holaday,0
2016,Zach Neal,0.152360273
2016,Tyler Lyons,0.201208771
2016,Pat Dean,0.191080582
2016,Tyrell Jenkins,0.1939
2016,Tommy Kahnle,0.121233333
2016,A.J. Achter,0.2075
2016,Danny Barnes,0.108349019
2016,Tyler Holt,0
2016,Alex Wimmers,0.177279661
2016,Anthony Ranaudo,0.1595
2016,Drew Pomeranz,0
2016,A.J. Schugel,0.105252631
2016,Johnny Barbato,0.14
2016,Matt Grace,0
2016,Sammy Solis,0.085817006
2016,Joely Rodriguez,0.029405882
2016,Parker Bridwell,0.428614285
2016,Brandon Cunniff,0.194466666
2016,Josh Osich,0.206056934
2016,Dayan Diaz,0.358903703
2016,Jose Dominguez,0.147815151
2016,Conor Mullee,0
2016,Jose Urena,0.186852941
2016,Heath Hembree,0.142643902
2016,Mayckol Guaipe,0.043644827
2016,Vicente Campos,0.272745454
2016,Tayron Guerrero,0.125
2016,Sam Dyson,0.10176124
2016,Erik Goeddel,0.171855319
2016,Justin Grimm,0.129384079
2016,Luke Jackson,0.309581132
2016,Kyle Ryan,0.110663414
2016,Justin Nicolino,0.005366666
2016,Noah Syndergaard,0
2016,Hansel Robles,0.147244444
2016,Hector Neris,0.139041095
2016,Steve Delabar,0.206910344
2016,Michael Feliz,0.152183739
2016,David Rollins,0.2
2016,Matt Andriese,0.138031578
2016,Brian Flynn,0.106817486
2016,J.R. Graham,0.25
2016,Kyle Hendricks,0
2016,Felipe Rivero,0.120450349
2016,Branden Pinder,0
2016,Yimi Garcia,0.037644827
2016,David Goforth,0.294158823
2016,Cody Martin,0.097885714
2016,Cody Allen,0.150275862
2016,Keith Hessler,0.184845454
2016,Cody Hall,0.384607692
2016,Seth Maness,0.149554838
2016,Daniel Winkler,0
2016,Nefi Ogando,0.021028571
2016,Colton Murray,0.228234959
2016,Leonel Campos,0.178161728
2016,Evan Marshall,0.214285714
2016,Colin Rea,0.25
2016,Jacob Barnes,0.086530612
2016,Kevin Quackenbush,0.198023348
2016,Spencer Patton,0.139493023
2016,Taylor Motter,0
2016,Seth Lugo,0.058322222
2016,Tony Cingrani,0.137379039
2016,Blake Treinen,0.113533333
2016,Adam Morgan,0.307661538
2016,Mike Wright,0.0857
2016,Nathan Karns,0.21820909
2016,Roenis Elias,0.222266666
2016,Phil Klein,0.2
2016,Tyler Wilson,0.129429411
2016,Trevor Bauer,0.065575409
2016,Nick Martinez,0.1429
2016,Rafael Montero,0.171457142
2016,Chris Devenski,0.087176816
2016,Sean Gilmartin,0.176
2016,Cody Anderson,0.219150684
2016,Noe Ramirez,0.318953061
2016,Matt Wisler,0
2016,Mike Clevinger,0.0682
2016,Joel De La Cruz,0.190342622
2016,Matt Purke,0.152755555
2016,Alex Meyer,0.125
2016,Elvis Araujo,0.186771428
2016,Shawn Armstrong,0.111305263
2016,Matt Barnes,0.1269
2016,Tony Zych,0.087566666
2016,Alex Claudio,0.090843137
2016,Logan Verrett,0.254159055
2016,Ken Giles,0.17064375
2016,Dylan Bundy,0.114618543
2016,Gabriel Ynoa,0.076612903
2016,Abel De Los Santos,0.1957
2016,Joe Musgrove,2.8571E-05
2016,Mauricio Cabrera,0.049815942
2016,Andrew Faulkner,0.321442857
2016,Andrew Chafin,0.097141176
2016,Robby Scott,0.011827272
2016,Taylor Jungmann,0
2016,Derek Law,0.107351219
2016,Jayson Aquino,0
2016,Luis Sardinas,0
2016,Jed Bradley,0.125315384
2016,Carson Smith,0
2016,Adalberto Mejia,0.219663636
2016,Joe Biagini,0.106302255
2016,Warwick Saupold,0.133827906
2016,Ross Stripling,0.10593908
2016,Matt Carasiti,0.219789552
2016,Daniel Coulombe,0.140677192
2016,Jake Barrett,0.15577037
2016,James Pazos,0.5
2016,William Cuevas,0.133964705
2016,Luis Cessa,0.2671
2016,Cam Bedrosian,0.042775862
2016,Brady Rodgers,0.249966666
2016,Dylan Floro,0.080942424
2016,Damien Magnifico,0.0182
2016,Felix Pena,0.0937
2016,Chris Beck,0.148501941
2016,Matt Koch,0.166666666
2016,Drew VerHagen,0.226401234
2016,Pat Light,0.229727027
2016,Mike Morin,0.1286
2016,Taylor Rogers,0.141526446
2016,Eddie Butler,0.2043
2016,Daniel Norris,0
2016,Samuel Tuivailala,0.025633333
2016,Matt Bowman,0.110309302
2016,Andrew Triggs,0.16111746
2016,Steven Okert,0.129588888
2016,Shawn Morimando,0.363627272
2016,Carl Edwards Jr.,0.124901639
2016,John Gant,0.228380519
2016,Nick Goody,0.278923008
2016,Ryan Merritt,0.05
2016,Robert Gsellman,0.0833
2016,Kyle Barraclough,0.06518125
2016,Michael Roth,0.571419047
2016,Chris Stratton,0.105236842
2016,Dominic Leone,0.270773913
2016,Roberto Osuna,0.149059925
2016,J.T. Chargois,0.084693023
2016,Daniel Stumpf,0.245063636
2016,Alex Wood,3.3333E-05
2016,Tyler Wagner,0.072589473
2016,Matt Strahm,0.0289
2016,Alec Mills,0.153815384
2016,Scott Oberg,0.118837623
2016,Brent Suter,0.023785714
2016,Ryan Dull,0.166942379
2016,Ryan Garton,0.133805031
2016,Michael Wacha,0.385151851
2016,Michael Ynoa,0.077545454
2016,Shae Simmons,0.08
2016,Dario Alvarez,0.188984313
2016,Wandy Peralta,0.193587096
2016,Ty Blach,0.052663157
2016,Tyler Glasnow,0.074033333
2016,Jake Smith,0.2667
2016,Yohander Mendez,0.133366666
2016,Gerardo Concepcion,0.2778
2016,Jose Valdez,0.226171428
2016,J.B. Wendelken,0.181790909
2016,Jose Leclerc,0.138653846
2016,Carlos Estevez,0.154723076
2016,James Hoyt,0.220221518
2016,Jandel Gustave,0.160757142
2016,Luis Perdomo,0.212885185
2016,Keone Kela,0.210144881
2016,Severino Gonzalez,0.206014285
2016,Jonathan Aro,3.3333E-05
2016,Edwin Diaz,0.110583417
2016,Tyler Olson,0.2273
2016,Julio Urias,0.1471
2016,Buck Farmer,0.175793406
2016,Michael Lorenzen,0.109333333
2016,Matt Dermody,0.266666666
2016,Joe Mantiply,0.346153846
2016,Zack Godley,0.200942424
2016,Jason Hursh,0
2016,Jose Torres,0.166666666
2016,Corey Knebel,0.12007874
2016,Alex Reyes,0.090170175
2016,Kyle Crockett,0.133096774
2016,German Marquez,0.060633333
2016,Trevor Gott,0.083333333
2016,Silvino Bracho,0.28845238
2016,Matt Marksberry,0.2667
2016,Rob Zastryzny,0.026330434
2016,Ben Heller,0.352970588
2016,Tyler Danish,-3.3334E-05
2016,Braden Shipley,0.235258823
2016,Daniel Wright,0.371833333
2016,Kevin McCarthy,0.151542857
2016,Steven Brault,0.307730769
2016,Steve Hathaway,0.152527118
2016,Layne Somsen,0.461576923
2016,Donnie Hart,0.073464516
2016,Matt Boyd,0
2016,Mike Mayers,0.190011111
2016,Lucas Giolito,0.434808695
2016,Chad Girodo,0.268285365
2016,Chad Green,0.011748387
2016,Tyler White,0.75
2016,Nick Wittgren,0.133210659
2016,Dillon Overton,0.309557142
2016,Dalier Hinojosa,0.1061
2016,Miguel Castro,0.221566666
2016,Adam Plutko,0.25
2016,Sean Manaea,0.222188888
2016,Luis Severino,0.052594736
2016,Cody Ege,0.238717391
2016,Odrisamer Despaigne,0.18627931
2016,Edubray Ramos,0.150291891
2016,Reynaldo Lopez,0.133333333
2016,Dan Altavilla,0.049788888
2016,Jonathan Holder,0.169354838
2016,Zac Curtis,0.176472549
2016,Brock Stewart,-1.4286E-05
2016,Greg Mahle,0.223446575
2016,Luke Weaver,0.666633333
2016,Trevor Williams,0.3
2016,Raisel Iglesias,0.0871
2016,Brian Ellington,0.112878512
2016,Austin Brice,0.153823076
2016,David Paulino,4.6153E-05
2016,Jeff Hoffman,0.0667
2016,Ariel Miranda,0.375
2016,Koda Glover,0.186666666
2016,Carson Fulmer,0.204572727
2016,Seung Hwan Oh,0.081265517
